Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Albania,ALB,2023-07-03,0.31993344,0.31993344,0.31993344
Albania,ALB,2023-07-10,0.31993344,0.31993344,0.31993344
Albania,ALB,2023-07-17,0.31993344,0.31993344,0.31993344
Albania,ALB,2023-07-24,0.31993344,0.31993344,0.31993344
Albania,ALB,2023-07-31,0.31993344,0.31993344,0.31993344
Albania,ALB,2023-08-07,0.05163812,0.05163812,0.05163812
Albania,ALB,2023-08-14,0.05163812,0.05163812,0.05163812
Albania,ALB,2023-08-21,0.05163812,0.05163812,0.05163812
Albania,ALB,2023-08-28,0.05163812,0.05163812,0.05163812
Albania,ALB,2023-09-04,-0.20147954,-0.20147954,-0.20147954
Albania,ALB,2023-09-11,-0.20147954,-0.20147954,-0.20147954
Albania,ALB,2023-09-18,-0.20147954,-0.20147954,-0.20147954
Albania,ALB,2023-09-25,-0.20147954,-0.20147954,-0.20147954
Albania,ALB,2023-10-02,-0.07023163,0.14887014,-0.14546748
Albania,ALB,2023-10-09,-0.07202408,0.14698109,-0.14999361
Albania,ALB,2023-10-16,-0.06950301,0.14355677,-0.15496266
Albania,ALB,2023-10-23,-0.058283318,0.14296775,-0.17697468
Albania,ALB,2023-10-30,-0.08039346,0.13799371,-0.18399
Albania,ALB,2023-11-06,-0.08289568,0.15011431,-0.20064835
Albania,ALB,2023-11-13,-0.08379168,0.14011034,-0.21123551
Albania,ALB,2023-11-20,-0.061361603,0.14446071,-0.18669274
Albania,ALB,2023-11-27,-0.034024682,0.17096837,-0.15324731
Albania,ALB,2023-12-04,-0.026501076,0.25923762,-0.15655877
Albania,ALB,2023-12-11,-0.032955904,0.27218005,-0.16854797
Albania,ALB,2023-12-18,-0.15173356,0.14828047,-0.26999554
Albania,ALB,2023-12-25,-0.14124459,0.15300713,-0.27324533
Albania,ALB,2024-01-01,-0.15475844,0.13621712,-0.2675984
Albania,ALB,2024-01-08,-0.17010348,0.20924647,-0.2975108
Albania,ALB,2024-01-15,-0.11110362,0.15588057,-0.28445634
Albania,ALB,2024-01-22,-0.10816045,0.15900475,-0.28350753
Albania,ALB,2024-01-27,-0.15575121,0.1653015,-0.33881968
Algeria,DZA,2020-01-01,0,0,0
Algeria,DZA,2020-01-06,0,0,0
Algeria,DZA,2020-01-13,0,0,0
Algeria,DZA,2020-01-20,0,0,0
Algeria,DZA,2020-01-27,-0.0125036435,-0.0125036435,-0.0125036435
Algeria,DZA,2020-02-03,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-10,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-17,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-02-24,-0.022799628,-0.022799628,-0.022799628
Algeria,DZA,2020-03-02,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-09,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-16,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-23,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-03-30,0.01618347,0.01618347,0.01618347
Algeria,DZA,2020-04-06,0.025872527,0.025872527,0.025872527
Algeria,DZA,2020-04-13,0.025872527,0.025872527,0.025872527
Algeria,DZA,2020-04-20,0.025872527,0.025872527,0.025872527
Algeria,DZA,2020-04-27,0.025872527,0.025872527,0.025872527
Algeria,DZA,2020-05-04,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-11,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-18,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-05-25,0.011585769,0.011585769,0.011585769
Algeria,DZA,2020-06-01,0.28229433,0.28229433,0.28229433
Algeria,DZA,2020-06-08,0.28229433,0.28229433,0.28229433
Algeria,DZA,2020-06-15,0.28229433,0.28229433,0.28229433
Algeria,DZA,2020-06-22,0.28229433,0.28229433,0.28229433
Algeria,DZA,2020-06-29,0.28229433,0.28229433,0.28229433
Algeria,DZA,2020-07-06,1.227103,1.227103,1.227103
Algeria,DZA,2020-07-13,1.227103,1.227103,1.227103
Algeria,DZA,2020-07-20,1.227103,1.227103,1.227103
Algeria,DZA,2020-07-27,1.227103,1.227103,1.227103
Algeria,DZA,2020-08-03,0.59839606,0.59839606,0.59839606
Algeria,DZA,2020-08-10,0.59839606,0.59839606,0.59839606
Algeria,DZA,2020-08-17,0.59839606,0.59839606,0.59839606
Algeria,DZA,2020-08-24,0.59839606,0.59839606,0.59839606
Algeria,DZA,2020-08-31,0.59839606,0.59839606,0.59839606
Algeria,DZA,2020-09-07,0.21741778,0.21741778,0.21741778
Algeria,DZA,2020-09-14,0.21741778,0.21741778,0.21741778
Algeria,DZA,2020-09-21,0.21741778,0.21741778,0.21741778
Algeria,DZA,2020-09-28,0.21741778,0.21741778,0.21741778
Algeria,DZA,2020-10-05,0.25480056,0.25480056,0.25480056
Algeria,DZA,2020-10-12,0.25480056,0.25480056,0.25480056
Algeria,DZA,2020-10-19,0.25480056,0.25480056,0.25480056
Algeria,DZA,2020-10-26,0.25480056,0.25480056,0.25480056
Algeria,DZA,2020-11-02,0.7999631,0.7999631,0.7999631
Algeria,DZA,2020-11-09,0.7999631,0.7999631,0.7999631
Algeria,DZA,2020-11-16,0.7999631,0.7999631,0.7999631
Algeria,DZA,2020-11-23,0.7999631,0.7999631,0.7999631
Algeria,DZA,2020-11-30,0.7999631,0.7999631,0.7999631
Algeria,DZA,2020-12-07,0.3626454,0.3626454,0.3626454
Algeria,DZA,2020-12-14,0.3626454,0.3626454,0.3626454
Algeria,DZA,2020-12-21,0.3626454,0.3626454,0.3626454
Algeria,DZA,2020-12-28,0.3626454,0.3626454,0.3626454
Algeria,DZA,2021-01-04,0.2854103,0.3949408,0.03033188
Algeria,DZA,2021-01-11,0.23560424,0.42034593,0.04431897
Algeria,DZA,2021-01-18,0.24119881,0.41115868,0.037227053
Algeria,DZA,2021-01-25,0.21565038,0.42128763,0.026704285
Algeria,DZA,2021-02-01,0.19114178,0.37248835,0.001726292
Algeria,DZA,2021-02-08,0.11764485,0.30059445,-0.058974426
Algeria,DZA,2021-02-15,0.14477295,0.31285328,-0.034700338
Algeria,DZA,2021-02-22,0.14544272,0.2851999,-0.037313543
Algeria,DZA,2021-03-01,0.15317036,0.31013906,-0.019936107
Algeria,DZA,2021-03-08,0.15161231,0.36034235,-0.008838411
Algeria,DZA,2021-03-15,0.15221442,0.3531047,-0.011297727
Algeria,DZA,2021-03-22,0.17070377,0.350965,-0.015808284
Algeria,DZA,2021-03-29,0.13718633,0.3510267,-0.024610879
Algeria,DZA,2021-04-05,0.18398605,0.37880626,-0.027443457
Algeria,DZA,2021-04-12,0.17912133,0.43555975,-0.032728173
Algeria,DZA,2021-04-19,0.18220784,0.4552241,-0.023562826
Algeria,DZA,2021-04-26,0.21522258,0.44780722,-0.057817996
Algeria,DZA,2021-05-03,0.29287648,0.49450767,-0.016633369
Algeria,DZA,2021-05-10,0.298815,0.45859972,-0.019339819
Algeria,DZA,2021-05-17,0.22776712,0.38991782,-0.021317707
Algeria,DZA,2021-05-24,0.21879368,0.3795063,-0.010029106
Algeria,DZA,2021-05-31,0.25267223,0.38347107,0.01448952
Algeria,DZA,2021-06-07,0.25310183,0.43876767,0.019269628
Algeria,DZA,2021-06-14,0.28374448,0.44898877,0.017672222
Algeria,DZA,2021-06-21,0.29259244,0.46201065,0.011704162
Algeria,DZA,2021-06-28,0.3072457,0.6425156,-0.001505087
Algeria,DZA,2021-07-05,0.28965905,0.60260856,-0.016133688
Algeria,DZA,2021-07-12,0.28479394,0.6666649,-0.010572482
Algeria,DZA,2021-07-19,0.29621902,0.6863585,0.043407753
Algeria,DZA,2021-07-26,0.27691644,0.6764208,0.0372497
Algeria,DZA,2021-08-02,0.31296733,0.7649684,0.098034464
Algeria,DZA,2021-08-09,0.3231811,0.76901114,0.103236206
Algeria,DZA,2021-08-16,0.32449058,0.75305325,0.097922415
Algeria,DZA,2021-08-23,0.3485698,0.745558,0.08074832
Algeria,DZA,2021-08-30,0.33838376,0.615333,0.05548359
Algeria,DZA,2021-09-06,0.32936457,0.5527825,0.07394643
Algeria,DZA,2021-09-13,0.2981059,0.47082928,0.036507215
Algeria,DZA,2021-09-20,0.26576403,0.4151528,0.031370673
Algeria,DZA,2021-09-27,0.2077185,0.42001542,0.019750288
Algeria,DZA,2021-10-04,0.18970671,0.35563183,-0.001527115
Algeria,DZA,2021-10-11,0.15120167,0.32165915,-0.014281795
Algeria,DZA,2021-10-18,0.14255077,0.32711333,0.010767151
Algeria,DZA,2021-10-25,0.14022063,0.32800147,0.004235848
Algeria,DZA,2021-11-01,0.14261599,0.30007896,-0.018569252
Algeria,DZA,2021-11-08,0.14370607,0.31219846,-0.016560394
Algeria,DZA,2021-11-15,0.14538838,0.3366644,-0.023664625
Algeria,DZA,2021-11-22,0.13890372,0.33481127,-0.002876705
Algeria,DZA,2021-11-29,0.14421295,0.3391251,0.000129969
Algeria,DZA,2021-12-06,0.14577368,0.30236486,-0.013284147
Algeria,DZA,2021-12-13,0.12863122,0.3064466,-0.010576356
Algeria,DZA,2021-12-20,0.14358836,0.32253474,-0.019798223
Algeria,DZA,2021-12-27,0.17813338,0.3208128,-0.11385271
Algeria,DZA,2022-01-03,0.20242614,0.4149096,-0.05274981
Algeria,DZA,2022-01-10,0.22710134,0.48406002,-0.06305476
Algeria,DZA,2022-01-17,0.30080387,0.6292973,-0.06234875
Algeria,DZA,2022-01-24,0.32231084,0.7076435,-0.06029076
Algeria,DZA,2022-01-31,0.30044353,0.7147009,-0.03121348
Algeria,DZA,2022-02-07,0.2898015,0.75408626,-0.104110815
Algeria,DZA,2022-02-14,0.2805924,0.7074551,-0.104223534
Algeria,DZA,2022-02-21,0.27391848,0.642056,-0.022794954
Algeria,DZA,2022-02-28,0.1178185,0.341421,-0.015252237
Algeria,DZA,2022-03-07,0.09230532,0.30368513,-0.029204149
Algeria,DZA,2022-03-14,0.089034215,0.32756883,-0.0273567
Algeria,DZA,2022-03-21,0.13234513,0.34144035,-0.046787474
Algeria,DZA,2022-03-28,0.11769254,0.31453794,-0.037458625
Algeria,DZA,2022-04-04,0.11865719,0.24204774,-0.04379143
Algeria,DZA,2022-04-11,0.12521306,0.24092352,-0.055783104
Algeria,DZA,2022-04-18,0.11118469,0.23292962,-0.056008045
Algeria,DZA,2022-04-25,0.09423446,0.19601853,-0.04811885
Algeria,DZA,2022-05-02,0.08389486,0.17959508,-0.0464035
Algeria,DZA,2022-05-09,0.08580072,0.20879214,-0.04062342
Algeria,DZA,2022-05-16,0.08489982,0.2205816,-0.047086164
Algeria,DZA,2022-05-23,0.083976924,0.18985382,-0.043047898
Algeria,DZA,2022-05-30,0.07966899,0.19691192,-0.032152794
Algeria,DZA,2022-06-06,0.08491078,0.19747818,-0.033818793
Algeria,DZA,2022-06-13,0.085181974,0.1850387,-0.03439144
Algeria,DZA,2022-06-20,0.07714635,0.18425006,-0.032087777
Algeria,DZA,2022-06-27,0.08427132,0.2846944,-0.031649753
Algeria,DZA,2022-07-04,0.08025756,0.30144727,-0.037393328
Algeria,DZA,2022-07-11,0.07228949,0.36767808,-0.043354124
Algeria,DZA,2022-07-18,0.080116875,0.3757774,-0.036063187
Algeria,DZA,2022-07-25,0.07398065,0.37207043,-0.038939815
Algeria,DZA,2022-08-01,0.0783989,0.34967288,-0.037797328
Algeria,DZA,2022-08-08,0.07790126,0.34483096,-0.04908469
Algeria,DZA,2022-08-15,0.09824712,0.36884275,-0.031332463
Algeria,DZA,2022-08-22,0.10345606,0.35631227,-0.028014675
Algeria,DZA,2022-08-29,0.094523706,0.25963685,-0.024442589
Algeria,DZA,2022-09-05,0.08685586,0.18434878,-0.03466494
Algeria,DZA,2022-09-12,0.08472008,0.18321191,-0.03444924
Algeria,DZA,2022-09-19,0.0837375,0.18602073,-0.02912722
Algeria,DZA,2022-09-26,0.09066178,0.1976729,-0.041944187
Algeria,DZA,2022-10-03,0.13675803,0.28306508,-0.031455737
Algeria,DZA,2022-10-10,0.13469477,0.2861288,-0.03948097
Algeria,DZA,2022-10-17,0.1362773,0.28175488,-0.03599802
Algeria,DZA,2022-10-24,0.1339014,0.2552733,-0.033846173
Algeria,DZA,2022-10-31,0.12011371,0.2126535,-0.039005056
Algeria,DZA,2022-11-07,0.11891968,0.2053413,-0.040717483
Algeria,DZA,2022-11-14,0.10939172,0.19671415,-0.044130888
Algeria,DZA,2022-11-21,0.100023784,0.20549627,-0.037480224
Algeria,DZA,2022-11-28,0.06902008,0.19828619,-0.038472068
Algeria,DZA,2022-12-05,0.06885303,0.19349518,-0.041639555
Algeria,DZA,2022-12-12,0.06839276,0.19396071,-0.061620064
Algeria,DZA,2022-12-19,0.06702745,0.19017807,-0.056216504
Algeria,DZA,2022-12-26,0.060519613,0.19717371,-0.035458293
Algeria,DZA,2023-01-02,-0.042696875,0.16330753,-0.12392407
Algeria,DZA,2023-01-09,-0.042244297,0.15893902,-0.12001283
Algeria,DZA,2023-01-16,-0.04539827,0.12077582,-0.11481912
Algeria,DZA,2023-01-23,-0.047317207,0.14292833,-0.107731596
Algeria,DZA,2023-01-30,-0.0018715891,0.16364469,-0.04904273
Algeria,DZA,2023-02-06,0.0168874,0.19321105,-0.048519835
Algeria,DZA,2023-02-13,0.017816875,0.19326675,-0.04713895
Algeria,DZA,2023-02-20,0.018034378,0.18892485,-0.047198664
Algeria,DZA,2023-02-27,0.018525023,0.1787454,-0.048525795
Algeria,DZA,2023-03-06,-0.00053461053,0.16292752,-0.0495961
Algeria,DZA,2023-03-13,-0.0008261048,0.15779386,-0.05109247
Algeria,DZA,2023-03-20,-0.0010446795,0.16193591,-0.062251933
Algeria,DZA,2023-03-27,0.018196011,0.19005014,-0.055327516
Algeria,DZA,2023-04-03,0.033199165,0.18604861,-0.0463236
Algeria,DZA,2023-04-10,0.035617422,0.18604861,-0.04219164
Algeria,DZA,2023-04-17,0.035321593,0.19505563,-0.043469656
Algeria,DZA,2023-04-24,0.037010252,0.19607614,-0.06873344
Algeria,DZA,2023-05-01,0.018441115,0.15418111,-0.054659363
Algeria,DZA,2023-05-08,0.01805955,0.15336846,-0.05654005
Algeria,DZA,2023-05-15,0.0140507985,0.15982267,-0.050309364
Algeria,DZA,2023-05-22,0.019208163,0.16391641,-0.048704296
Algeria,DZA,2023-05-29,0.016165012,0.15298416,-0.049624793
Algeria,DZA,2023-06-05,0.019331047,0.14965075,-0.056977484
Algeria,DZA,2023-06-12,0.018972348,0.15409687,-0.054530986
Algeria,DZA,2023-06-19,0.01943927,0.21221597,-0.060059972
Algeria,DZA,2023-06-26,0.016858317,0.2034807,-0.0614524
Algeria,DZA,2023-07-03,0.05090996,0.2713451,-0.0323953
Algeria,DZA,2023-07-10,0.051402725,0.27868676,-0.031189987
Algeria,DZA,2023-07-17,0.051444493,0.29271215,-0.034534603
Algeria,DZA,2023-07-24,0.05397078,0.3241572,-0.03332921
Algeria,DZA,2023-07-31,0.03953642,0.29674357,-0.063052975
Algeria,DZA,2023-08-07,0.039676066,0.23225775,-0.05755879
Algeria,DZA,2023-08-14,0.03735641,0.22632897,-0.0629209
Algeria,DZA,2023-08-21,0.037410494,0.2355396,-0.063950755
Algeria,DZA,2023-08-28,0.037958536,0.24850935,-0.04678139
Algeria,DZA,2023-09-04,0.03613249,0.23981975,-0.04704228
Algeria,DZA,2023-09-11,0.03191016,0.21406029,-0.046949133
Algeria,DZA,2023-09-18,0.028585542,0.217797,-0.046089277
Algeria,DZA,2023-09-25,0.028010173,0.22989902,-0.049144354
Algeria,DZA,2023-10-02,0.0103354,0.17986956,-0.04961577
Algeria,DZA,2023-10-09,0.011945189,0.18380682,-0.047818515
Algeria,DZA,2023-10-16,0.009590074,0.18573353,-0.055231765
Algeria,DZA,2023-10-23,0.010516584,0.16727404,-0.059750732
Algeria,DZA,2023-10-30,0.009330096,0.19420172,-0.03848765
Algeria,DZA,2023-11-06,0.0027703317,0.18207167,-0.11462658
Algeria,DZA,2023-11-13,-0.0057196887,0.22245228,-0.110198915
Algeria,DZA,2023-11-20,-0.010401039,0.1842996,-0.12434699
Algeria,DZA,2023-11-27,-0.011178806,0.15401798,-0.13806437
Algeria,DZA,2023-12-04,-0.010383316,0.30983827,-0.122832954
Algeria,DZA,2023-12-11,-0.010306063,0.32114,-0.12570283
Algeria,DZA,2023-12-18,-0.00711859,0.32076538,-0.12221738
Algeria,DZA,2023-12-25,-0.011907055,0.24570057,-0.12652972
Algeria,DZA,2024-01-01,-0.006755883,0.2502865,-0.1264304
Algeria,DZA,2024-01-08,-0.008836679,0.25296587,-0.12925947
Algeria,DZA,2024-01-15,-0.007783247,0.27926928,-0.12783875
Algeria,DZA,2024-01-22,-0.007783247,0.27926928,-0.12783875
Algeria,DZA,2024-01-27,-0.0075135264,0.26575246,-0.1229235
American Samoa,ASM,2020-01-01,0.021816822,0.12924716,-0.07449844
American Samoa,ASM,2020-01-06,0.021816822,0.12550114,-0.07449844
American Samoa,ASM,2020-01-13,0.021816822,0.1262692,-0.07259896
American Samoa,ASM,2020-01-20,-0.006663447,0.15378541,-0.1890536
American Samoa,ASM,2020-01-27,-0.0074722376,0.10947063,-0.17192064
American Samoa,ASM,2020-02-03,0.022561122,0.15021312,-0.06507021
American Samoa,ASM,2020-02-10,0.023028927,0.14448127,-0.06246678
American Samoa,ASM,2020-02-17,0.024829812,0.1437935,-0.064008094
American Samoa,ASM,2020-02-24,0.022757087,0.15952083,-0.068721905
American Samoa,ASM,2020-03-02,0.04598146,0.18640819,-0.0866881
American Samoa,ASM,2020-03-09,0.046295207,0.17720771,-0.086501606
American Samoa,ASM,2020-03-16,0.0450243,0.19441487,-0.08390736
American Samoa,ASM,2020-03-23,0.06267285,0.2586478,-0.09795567
American Samoa,ASM,2020-03-30,0.06602414,0.22990333,-0.08276816
American Samoa,ASM,2020-04-06,0.044152066,0.1876459,-0.1318045
American Samoa,ASM,2020-04-13,0.041377842,0.17836311,-0.13882327
American Samoa,ASM,2020-04-20,0.0010240633,0.12490069,-0.1464489
American Samoa,ASM,2020-04-27,-0.05960114,0.045993723,-0.26684946
American Samoa,ASM,2020-05-04,-0.048891317,0.045143984,-0.23062493
American Samoa,ASM,2020-05-11,-0.050939735,0.045068994,-0.27522165
American Samoa,ASM,2020-05-18,-0.06197,0.04526396,-0.27388483
American Samoa,ASM,2020-05-25,-0.06210403,0.04489902,-0.28793797
American Samoa,ASM,2020-06-01,-0.033408187,0.06836625,-0.21754044
American Samoa,ASM,2020-06-08,-0.032223765,0.07450013,-0.21622312
American Samoa,ASM,2020-06-15,-0.02199405,0.15380682,-0.20413093
American Samoa,ASM,2020-06-22,-0.013232511,0.17060283,-0.19950162
American Samoa,ASM,2020-06-29,-0.04185965,0.16741465,-0.27773282
American Samoa,ASM,2020-07-06,-0.033233788,0.26734847,-0.2513876
American Samoa,ASM,2020-07-13,-0.036960274,0.26734847,-0.25105226
American Samoa,ASM,2020-07-20,-0.037317887,0.26734847,-0.25184187
American Samoa,ASM,2020-07-27,-0.037270103,0.26734847,-0.24965942
American Samoa,ASM,2020-08-03,-0.0368299,0.26698688,-0.22097549
American Samoa,ASM,2020-08-10,-0.037048724,0.25563115,-0.2236342
American Samoa,ASM,2020-08-17,0.0023021305,0.251405,-0.21557888
American Samoa,ASM,2020-08-24,0.018960929,0.26924127,-0.23711783
American Samoa,ASM,2020-08-31,0.027455797,0.2080304,-0.17330402
American Samoa,ASM,2020-09-07,0.04381751,0.21934727,-0.1791968
American Samoa,ASM,2020-09-14,0.041616112,0.21924862,-0.17383152
American Samoa,ASM,2020-09-21,0.036135696,0.26792336,-0.13662504
American Samoa,ASM,2020-09-28,0.06836086,0.26315895,-0.08401896
American Samoa,ASM,2020-10-05,0.0030691759,0.18776566,-0.18406701
American Samoa,ASM,2020-10-12,0.012199577,0.22543246,-0.13126923
American Samoa,ASM,2020-10-19,0.070597254,0.22737595,-0.07405929
American Samoa,ASM,2020-10-26,0.06774398,0.40816656,-0.12722571
American Samoa,ASM,2020-11-02,0.15487444,0.32242042,-0.044471096
American Samoa,ASM,2020-11-09,0.16285232,0.3164297,-0.08498676
American Samoa,ASM,2020-11-16,0.13263552,0.30091372,-0.06744572
American Samoa,ASM,2020-11-23,0.14434241,0.30593097,-0.119319096
American Samoa,ASM,2020-11-30,0.13733675,0.2866289,-0.109229594
American Samoa,ASM,2020-12-07,0.13552682,0.30743,-0.10795515
American Samoa,ASM,2020-12-14,0.13118014,0.29626623,-0.1324481
American Samoa,ASM,2020-12-21,0.13227238,0.3021985,-0.11065906
American Samoa,ASM,2020-12-28,0.11799379,0.2994009,-0.12375123
American Samoa,ASM,2021-01-04,0.08069296,0.24241102,-0.085846335
American Samoa,ASM,2021-01-11,0.08160165,0.2375713,-0.09203489
American Samoa,ASM,2021-01-18,0.060823604,0.19302244,-0.11670688
American Samoa,ASM,2021-01-25,0.0640854,0.18465829,-0.11334583
American Samoa,ASM,2021-02-01,0.061722077,0.17799638,-0.09834273
American Samoa,ASM,2021-02-08,0.060036857,0.1843406,-0.09500988
American Samoa,ASM,2021-02-15,0.06224625,0.16659771,-0.09995988
American Samoa,ASM,2021-02-22,0.06250323,0.16777848,-0.095363945
American Samoa,ASM,2021-03-01,0.009254716,0.21688884,-0.17068689
American Samoa,ASM,2021-03-08,-0.02251597,0.23127311,-0.20397498
American Samoa,ASM,2021-03-15,0.0027660723,0.22915286,-0.16022933
American Samoa,ASM,2021-03-22,0.0036292428,0.25211328,-0.16381526
American Samoa,ASM,2021-03-29,0.007966377,0.27043495,-0.13483605
American Samoa,ASM,2021-04-05,-0.018890748,0.24150322,-0.20286459
American Samoa,ASM,2021-04-12,-0.025571093,0.24455923,-0.16026069
American Samoa,ASM,2021-04-19,-0.029628346,0.23940651,-0.16219242
American Samoa,ASM,2021-04-26,-0.001785178,0.241088,-0.104457304
American Samoa,ASM,2021-05-03,0.0070974333,0.2588626,-0.097305566
American Samoa,ASM,2021-05-10,-0.02214377,0.22160463,-0.1817335
American Samoa,ASM,2021-05-17,0.00087897404,0.25893223,-0.113615975
American Samoa,ASM,2021-05-24,-0.017821627,0.18852252,-0.2068612
American Samoa,ASM,2021-05-31,0.005266208,0.21403441,-0.2224257
American Samoa,ASM,2021-06-07,-0.0012505187,0.12388257,-0.12844883
American Samoa,ASM,2021-06-14,-0.0031045203,0.13035041,-0.12675774
American Samoa,ASM,2021-06-21,-0.05696631,0.1311205,-0.20153049
American Samoa,ASM,2021-06-28,-0.046859596,0.12862095,-0.17426902
American Samoa,ASM,2021-07-05,-0.02075153,0.16668127,-0.117128685
American Samoa,ASM,2021-07-12,0.016045472,0.15622531,-0.12211807
American Samoa,ASM,2021-07-19,0.04611135,0.16971654,-0.13627599
American Samoa,ASM,2021-07-26,0.13190381,0.29138222,-0.0874518
American Samoa,ASM,2021-08-02,0.16447678,0.3127765,-0.16106902
American Samoa,ASM,2021-08-09,0.17240919,0.3359246,-0.12627937
American Samoa,ASM,2021-08-16,0.17501256,0.4782568,-0.14503732
American Samoa,ASM,2021-08-23,0.1780922,0.466627,-0.12838195
American Samoa,ASM,2021-08-30,0.065551825,0.37889433,-0.13226204
American Samoa,ASM,2021-09-06,0.14378548,0.3808672,-0.12368132
American Samoa,ASM,2021-09-13,0.11148932,0.35659286,-0.09668846
American Samoa,ASM,2021-09-20,0.10711725,0.36074826,-0.1446726
American Samoa,ASM,2021-09-27,0.12097877,0.36444426,-0.12027953
American Samoa,ASM,2021-10-04,0.08243779,0.2723232,-0.11065934
American Samoa,ASM,2021-10-11,0.07607204,0.24086499,-0.1216176
American Samoa,ASM,2021-10-18,0.07323749,0.2500419,-0.11014227
American Samoa,ASM,2021-10-25,0.008142288,0.24808665,-0.11472935
American Samoa,ASM,2021-11-01,0.007554669,0.24378996,-0.106108636
American Samoa,ASM,2021-11-08,0.008774853,0.23215221,-0.08250514
American Samoa,ASM,2021-11-15,0.0075652217,0.22817692,-0.09937847
American Samoa,ASM,2021-11-22,0.008352001,0.27090278,-0.091685414
American Samoa,ASM,2021-11-29,0.05801372,0.21718514,-0.14400458
American Samoa,ASM,2021-12-06,0.031724766,0.16796714,-0.13771164
American Samoa,ASM,2021-12-13,0.06392602,0.20472324,-0.12027129
American Samoa,ASM,2021-12-20,0.056970812,0.18696892,-0.16389824
American Samoa,ASM,2021-12-27,0.06441988,0.1915081,-0.12189216
American Samoa,ASM,2022-01-03,0.057340585,0.2582806,-0.11406545
American Samoa,ASM,2022-01-10,0.06288434,0.32037,-0.08732195
American Samoa,ASM,2022-01-17,0.05397388,0.26960742,-0.121438764
American Samoa,ASM,2022-01-24,0.05511851,0.2607839,-0.1182133
American Samoa,ASM,2022-01-31,0.061752196,0.3071748,-0.14227414
American Samoa,ASM,2022-02-07,0.14504668,0.58159393,-0.11968559
American Samoa,ASM,2022-02-14,0.11921199,0.48086324,-0.17978655
American Samoa,ASM,2022-02-21,0.092345886,0.39411855,-0.17656806
American Samoa,ASM,2022-02-28,0.29849797,0.7611808,-0.04920011
American Samoa,ASM,2022-03-07,0.5636122,0.78178793,-0.0821538
American Samoa,ASM,2022-03-14,0.616275,0.9555245,-0.08247227
American Samoa,ASM,2022-03-21,0.83827066,1.2334481,0.072117895
American Samoa,ASM,2022-03-28,2.308952,3.1155896,0.69908255
American Samoa,ASM,2022-04-04,2.2194471,2.9814465,1.0394769
American Samoa,ASM,2022-04-11,2.18322,2.8053634,1.0149524
American Samoa,ASM,2022-04-18,2.1714594,2.9526787,0.9680503
American Samoa,ASM,2022-04-25,1.9570829,2.7442303,0.8750194
