"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"St. Lucia","LCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11419.1041020133","11305.7262365791","12025.498615378","11918.5863191954","11950.9933602132","12017.2911675584","12238.2902753776","12037.2438210101","12679.6883770875","12903.064779549","12808.6699628997","12287.8606704761","12247.1384261125","12671.6910745671","13493.9434853332","13345.3767569926","14079.872577439","14228.4759626109","14838.9699807395","14324.6985364326","14267.1267044451","14779.8348908123","14680.2732269278","14315.3144354728","14436.8798191822","14384.1993936728","14810.6464105626","15247.4630286811","15622.7743815666","15460.7978892556","11651.1715356566","13045.9653570016","15100.2860081558","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10781.9632105265","10932.3743028103","11049.1149374216","11359.9937387439","11750.3275653431","11628.5220817216","11895.3741861541","12347.4465869196","12533.1087001141","12418.6787520112","12681.1788952583","12550.1147131663","12441.5989426511","12581.0696037817","13085.0890720546","13423.2811366152","13944.7107510428","14491.3889886301","14847.1020175774","14334.2095086541","15093.970336336","15598.5641998067","15843.2347104001","16110.1030134832","16183.3753304888","16111.0321029032","15929.4579285397","16075.0737906739","16197.6564924333","16178.0526904132","14976.2141597413","15956.9259432051","16484.4188309802","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1610.35548398851","1599.66782117634","1569.00458670741","1529.67402535244","1499.29880991743","1546.51541349085","1593.98308641731","1643.38150259318","1665.53014101437","1695.00185422682","1727.95238935776","1778.38855274645","1818.57625208646","1866.9301884556","1941.15621788976","2038.03241895688","2134.90871451866","2245.31996551212","2340.58791665083","2385.3424359806","2473.3694085009","2529.95496609845","2576.0783829021","2658.57736187391","2753.79077322209","2825.79191452569","2891.58705579436","2968.29879738736","3041.94211201737","3128.47590688175","3055.5738140095","3064.90557138864","3145.75505886052","",
"Low income","LIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1346.65902430882","1318.25807622225","1257.14068889168","1227.46442300799","1191.56011986389","1214.33442522249","1245.48454641805","1301.2437967283","1302.77028752814","1308.56955432112","1313.05153861762","1351.83017296828","1365.80000574625","1393.52471682795","1441.1197772371","1497.07296656487","1551.76163599494","1611.73894969513","1661.36237857291","1672.9292296074","1741.82578511623","1752.29696263508","1715.13949123282","1762.05615975374","1826.48453748229","1866.64882576029","1903.50649821535","1933.16271621264","1950.51108897659","1979.0867965168","1937.63764621652","1921.88518652936","1949.12394041878","",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4040.02841660378","4174.30886571712","4306.58055345474","4551.78623111004","4757.01039974847","4972.86653574486","5121.0028888288","5411.62674582555","5631.79784129628","5839.50966939652","6154.95105264192","6013.74201347581","6189.86655971038","6492.17550824474","6779.90975198736","7135.93449275782","7607.02930272944","8039.92718506746","8431.3919186745","8645.87946960039","9254.85151345007","9965.02194926347","10744.1472482579","11118.8404816333","11768.0203910113","12207.090713928","12770.8428315359","13544.5189851873","13753.054887365","13639.0218846549","12939.440565095","13250.6298475613","12200.1373948947","",
"Lower middle income","LMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3150.43338624878","3118.31111662577","3111.34560264302","3049.97573399358","3012.13090523887","3062.97007564321","3160.97706165827","3200.96045862103","3269.69142845776","3370.98946805735","3456.76225662963","3541.33584539385","3642.75759594944","3814.45110748928","4009.42716679841","4188.70722842366","4399.18867430494","4632.43035204872","4736.26070641111","4864.47686942985","5101.00467270797","5249.03653604114","5382.88307320038","5555.39564573987","5766.32724412421","5967.38949006946","6238.9506075501","6475.18546103473","6704.64901662257","6852.38784226833","6541.06039517805","6865.1377830946","7137.5113784448","",
"Low & middle income","LMY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4380.11355375895","4337.59268521722","4286.3402752294","4308.62607030929","4319.43535671003","4394.15020722787","4539.47689786499","4678.10007920601","4700.20579116026","4806.57084826306","5005.70704226895","5113.31175219474","5269.41360655099","5503.52747634573","5831.11076785506","6149.13217015539","6539.62179216209","6986.74255494899","7263.26365334178","7345.59877363703","7788.34982404839","8130.46722876505","8437.07100064178","8746.75869726984","9035.75774485977","9299.64183481771","9602.76069116269","9960.98203723541","10309.1204528728","10573.4512386229","10268.6156920541","10866.7023264656","11169.7908688899","",
"Lesotho","LSO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1265.51634185978","1331.10362786594","1401.48628033891","1429.9238544887","1495.4725840232","1525.9692778163","1594.05460874577","1638.44236650051","1652.69385523808","1653.39673642791","1713.70503742173","1773.99180074295","1788.56706415284","1874.34797299099","1913.40950095056","1987.69990297478","2072.45644409377","2151.97168967828","2257.68841342431","2213.67602064765","2314.68676457235","2403.7997173888","2534.85949005981","2556.38362880107","2573.6756722684","2624.91513272239","2687.48643771282","2571.0740273731","2501.42995489828","2435.28632002517","2225.25293352001","2239.30525415856","2240.33925102146","",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5306.27357247685","5238.56783249447","5104.68069754265","5190.78896690864","5279.43218708413","5475.81595616458","5661.71538499779","5878.22683091538","5930.46489579625","6142.22262885623","6520.50380071844","6796.36148328948","7140.56260217888","7572.15863024055","8122.91552070473","8670.70580035248","9390.05538019544","10245.2264914584","10856.8083931413","11077.6870899625","11844.8593190633","12572.4043967602","13183.7003344683","13774.0895854315","14339.9346005032","14843.9641496692","15364.150562987","16041.6175551901","16789.0145249257","17454.4824719505","17345.7279010292","18542.6322753893","19084.4893991775","",
"Lithuania","LTU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10640.3840655778","11274.665575106","12302.1289918187","13317.9378111502","13259.6469008659","13846.7145649213","14872.412687448","16004.4750500481","17839.8230335727","19226.5126933862","21053.2321591013","22978.0485492937","25835.4263718426","26784.94053518","23065.1140568017","23942.8144379231","25968.6420804861","27330.9576825692","28589.0912361729","29855.8989284624","30748.2657640288","31925.8755342502","33761.9475000677","35446.7881488431","37198.9583343954","37179.8495700523","39432.4914748035","39955.3364126595","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70860.8191239509","75961.6687167113","76323.3047532824","78468.9217598348","80365.2245079687","80379.1276289992","80401.0320167454","83702.8135298171","88185.8001102476","94115.3840349976","99301.5269991515","101143.147977096","103317.331098088","104743.000088458","107634.837198018","108632.360015806","113346.03578151","120647.822958963","118154.667184464","112230.081410148","114343.988089326","112998.390476598","112137.135491328","113050.663254336","113313.578897944","113182.728563365","116283.699681286","114985.842235989","114164.468558094","115209.605275898","112274.817881541","118510.002327709","117746.989592884","",
"Latvia","LVA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9599.16581612737","9959.14158650312","10947.8037731259","11751.7383925517","12174.3288874491","12989.9252312509","13990.8727185721","15157.6520818567","16593.9519250726","18165.786896388","20331.7419928364","22975.6101734058","25466.8354797558","24899.6977720083","21704.3685792205","21173.4454997404","22117.4523273637","23970.5019815787","24715.1167163265","25423.5415769656","26628.4096372389","27509.3931011999","28673.6225736307","30051.0787212025","30438.5160700035","29575.6289427147","31833.9068800267","32992.450453986","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47879.962355243","47966.2648648895","52888.7655049612","54412.529097803","55549.6695895229","56242.9571715078","54946.7606551137","53808.154952718","50480.9295815249","48509.5018817148","50539.6264962747","51143.7404415042","54394.9736404664","59037.4244833709","72716.1541043429","76483.1193425945","84435.6949883285","94133.2585714944","94803.8183012361","93539.6587435248","114041.111773066","135363.877811151","144889.751407319","157600.647352816","151614.756026489","116854.269409712","113940.479693343","122838.382786163","128220.334372348","122549.742103772","54916.1556449618","66820.9096747813","51840.1393364196","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4119.8720703125","4342.93310546875","4182.36669921875","4085.70141601563","4449.82421875","4145.6318359375","4588.14794921875","4449.46044921875","4702.23486328125","4715.12158203125","4771.34716796875","5071.32177734375","5192.01220703125","5443.77490234375","5620.28857421875","5721.88916015625","6085.4814453125","6212.34228515625","6479.97705078125","6635.10205078125","6775.94580078125","7052.72705078125","7168.67431640625","7362.20263671875","7462.15283203125","7687.69091796875","7632.185546875","7921.619140625","8072.08642578125","8217.5986328125","7546.71630859375","8065.98583984375","8083.365234375","",
"Monaco","MCO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5617.90810672245","5298.33801294951","5405.55980920164","5053.95896804579","4891.40276126911","5004.66737948294","5321.83981088002","5750.24431006493","6147.04631775485","6618.28423968436","7131.98793371823","7495.12508222457","7737.88819890119","8357.3364782502","7865.82165335368","8432.7094228863","8928.50088619416","8877.01014404993","9682.42798336207","10172.713778775","10216.3708841051","10816.0898117339","11464.0181535546","12142.7301220455","12776.9218268725","11848.8995265762","13703.9392557301","13308.4173346263","",
"Madagascar","MDG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1808.7435387747","1644.51004751882","1614.09341972613","1597.76944290052","1547.64604604836","1524.49359595074","1508.57019624335","1515.44655180323","1526.06591794735","1549.03080362468","1569.62133812066","1614.38573269559","1372.80852628654","1463.56792177065","1496.0700707147","1522.06966744873","1557.96706207646","1599.43622513441","1657.82358859922","1546.37068100946","1511.98672971442","1493.44248157403","1497.00952175618","1491.07410968841","1500.91059468336","1508.37443974838","1528.56170911826","1548.15642479839","1557.32254582361","1585.4716511334","1436.2069505149","1482.37615914483","1502.48218160534","",
"Maldives","MDV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10709.8032096728","11304.8256322309","12017.3948380132","12693.6660650462","13268.4732641219","13564.3468623803","12810.9798205825","13508.9301524208","15110.9161955768","15730.0246012318","13742.516089688","16587.655898852","17183.1070187518","18072.5890943566","16020.2930206119","16521.8623000253","17321.9105150219","17132.0285821526","17721.8514476649","18370.4099817435","18273.7314354566","18674.3026447164","19221.9669983717","20149.6026713248","20988.09175434","13809.3534044054","18757.7795394927","21271.3176843797","",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10816.2905515696","11013.4178378455","11191.5490900145","11116.1245975771","11096.6674248983","11132.0602005831","11444.2502834344","11579.5528971009","11855.5188487707","11848.9476660051","12358.6221247008","12307.972186072","12292.1501389505","12722.0162794068","13413.6856678789","13779.0779009104","14219.8795402445","14619.9272007235","14916.241460019","14674.7992263654","15056.5599615772","15286.8144398135","15623.1441510808","15611.7102091475","15741.5507748191","15918.0068178387","16354.3494666048","16391.5097215034","16445.5904660338","16331.9192290433","15582.6693239445","16066.9201742766","16772.7740031519","",
"Mexico","MEX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16370.8687585589","16688.6479636838","16950.3720078819","17103.2451056248","17517.9681603527","16179.3773628781","16882.0456470413","17787.294662609","18571.7182405701","18772.8567899305","19407.0334899145","19023.9268316634","18692.5352274513","18634.8964558406","19017.7538141902","19144.014627364","19792.7587802791","19939.8350559537","19874.4152305522","18394.3672604033","19054.3576558091","19431.2011214269","19842.564109086","19749.7857197622","19994.5013552979","20296.5672169242","20423.5593353977","20582.2523679391","20789.3610427692","20553.9544541494","18639.6613477888","19617.759623071","20254.7811446095","",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3417.71981594527","3347.58591367504","3514.77265860439","3655.15792780258","3800.42513055107","4042.64475653519","3567.3135643005","3285.10854508416","3208.79433390864","3129.08504730246","3148.64499968025","3351.89103397274","3472.004338584","3416.0891123173","3467.25571879235","3535.50053871506","3551.69700297737","3684.58801842077","3416.89163699287","3557.99923437433","3764.22707408481","3787.72026458887","3793.13880235147","3995.21716139804","4022.04521515335","4190.38834844977","4375.98089329775","4649.23115007632","5040.30597503855","5719.19018078585","5724.7297212994","5976.03013420624","6004.34276866496","",
"Middle income","MIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4607.04385584971","4564.83740077527","4516.50887127411","4545.75870980436","4562.63416200846","4644.75909472051","4802.70037310015","4951.98457905601","4979.27868422518","5097.45932445764","5315.7861654262","5433.71107473428","5607.1747742145","5865.08023444417","6223.13063552436","6571.24100254752","6999.94399290167","7491.2503580829","7798.06164002584","7896.44799975131","8384.96308926427","8769.05563127132","9118.4691469389","9463.99742557401","9785.80530110091","10083.4569964854","10426.7316373864","10833.2164328511","11231.7598834528","11539.1401178168","11222.7809035227","11907.9765901121","12264.5926954243","",
"North Macedonia","MKD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11111.2095523312","10463.8928433063","9867.33598805061","9226.9297862861","9130.708451785","9022.07218154376","9082.01662505353","9200.60217017405","9460.98848693064","9824.42988975405","10224.682154893","9869.50908642896","10089.9402884277","10280.5308022601","10730.4981777507","11213.6324514406","11770.1883243501","12511.7025540403","13174.8165722922","13103.4164964651","13514.9709238593","13807.4543796362","13727.7620163517","14108.8800680202","14596.5885534152","15139.2395915221","15553.4269657557","15706.4316922223","16145.5230712521","16773.0272446978","15779.6789460665","16708.4829440334","17128.642858956","",
"Mali","MLI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1336.57190539601","1464.26278993535","1388.73085237522","1403.25272719915","1425.51174102886","1408.29122026004","1476.2877848593","1513.60749605431","1588.17253903686","1633.11758820554","1585.3480784408","1774.68236498843","1773.34508393947","1873.98891491984","1842.05637945161","1898.62368658673","1922.5261794969","1925.06343823198","1951.77377416132","1980.05922117041","2018.60145470082","2017.14415640244","1942.73950045765","1930.13495066071","2002.37292847122","2060.09854883386","2112.18707547063","2153.84563800797","2185.5755906423","2219.04674252443","2123.82820216377","2120.62330123011","2132.62331490077","",
"Malta","MLT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16130.2228752246","16683.6550805503","17287.011212809","17882.1055527268","18716.7697194036","19765.6036091863","20377.9901845138","21287.5433641634","22233.6825661765","23145.4787659908","27522.634037847","26995.7959909326","27482.6586018582","28414.811308036","28264.1990379726","29034.874556232","29655.448538777","30963.2345843509","31939.5054603789","31340.1831175201","32915.4970731439","32929.4108862276","33978.4323084366","35338.5226164368","37284.147116227","39902.7665432067","40318.6793179866","43493.4262600589","45115.7642305345","46438.3447211367","41753.5274072514","46598.6422152807","48641.5159984074","",
"Myanmar","MMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616.312938230051","603.558480725657","652.923560441076","683.23568946865","724.808834065394","765.351420289809","804.470239891046","839.33016685227","877.705755562165","962.411871814362","1082.76417287036","1193.10871984953","1323.20300505373","1492.13165478404","1679.70918039473","1892.1980053768","2123.43680468166","2360.52486838779","2587.44428254971","2843.70934670943","3094.00425337338","3240.52920071845","3448.80333280301","3707.64135571527","3970.66760496497","4214.37299878288","4433.66383667532","4670.08072918311","4927.25264545659","5214.3733068354","4708.55975221752","4113.89331293646","4249.87615142487","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6954.68612490129","6785.1172954202","6922.11099594358","6872.52458302341","6838.79722171229","6883.19702989499","7174.62666538285","7282.01544162259","7579.27774371096","7777.94633815404","8088.54649976666","8155.4163951801","8287.05191087576","8385.9847798024","8814.11914585225","9025.52255337881","9324.62173230863","9731.87273589405","9897.29473858559","9949.37271414721","10254.0922129773","10033.0747997452","10238.3721627042","10109.7824654135","10130.2518136779","10134.6467730314","10529.3225309244","10710.9377451233","10727.56680928","10649.3086336751","10242.4845374981","10542.6086867247","10851.0002192401","",
"Montenegro","MNE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12579.2725437391","13236.0049516982","12024.6893506241","12418.9932430672","12505.1645887966","12692.2885106221","12955.5790946256","13505.0452116501","14048.8400161595","15233.3755499704","16248.3351583277","17391.0199387334","16348.0843884108","16764.3480037055","17287.4082273473","16802.3906708451","17381.7313525744","17674.6124620826","18263.5985219562","18797.8924276022","19682.2745280535","20686.5713243978","21533.9423012786","18258.9581594492","20710.3928233129","22108.5789476209","",
"Mongolia","MNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5030.07325217591","4512.11011133347","4027.7779786129","3842.05218149387","3870.86223106623","4066.75311169549","4110.5536065047","4226.37264325596","4325.08029645103","4415.03193697161","4424.65282877556","4515.46557093041","4687.44465137264","4972.25762526747","5453.99336418929","5800.90934894511","6243.60885650292","6818.99359500037","7346.27875213771","7163.80183931651","7518.83111818277","8685.77986212855","9586.71492387119","10504.8147047563","11107.988979424","11134.8018555112","11058.9504802077","11431.4980165191","12052.2938125194","12458.018426132","11666.7797012439","11668.4304178082","12073.2454569616","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460.9659065576","474.47890262269","430.413543707623","464.41499639728","470.901535356375","459.868744913612","493.710252163827","537.267552145905","578.910783261649","631.837594960803","621.249317565767","683.690288540754","730.77311193353","763.434456639415","804.778587935066","833.703344507332","893.134927320672","936.852058195779","975.38965557453","1006.00026825589","1043.56747259462","1085.70449067559","1137.68229306376","1175.75542094687","1228.04657905989","1279.30920953577","1298.13534161197","1291.67147896237","1297.8695484004","1290.16741374767","1237.94604412225","1231.86414009585","1250.77241374562","",
"Mauritania","MRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4611.9392933037","4557.46680020188","4467.27380386549","4540.36356079025","4252.86843707681","4542.66014264342","4711.05039511703","4419.58158239272","4424.40819183786","4464.20921118163","4170.89986565741","4037.44912238077","4006.36255972405","4192.37708908512","4296.54265067361","4562.72969424919","5278.54515276725","5055.98574108922","4914.83220817026","4787.44990841816","4773.75055461581","4825.08600955074","4885.69017212168","4943.2308115059","5020.13474266656","5151.89775539302","5080.80707659282","5259.06290234387","5367.21423589194","5392.93253994322","5236.41023285221","5142.28120534172","5330.21450287031","",
"Mauritius","MUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8233.91191179834","8506.79745374492","8942.38328882993","9286.0952368614","9535.7359831978","9859.45289443686","10304.4526569228","10755.006311068","11288.7255885236","11437.1439577285","12254.295405948","12564.8514623202","12679.431626541","13333.9021017293","13824.2975935308","13986.9679771055","14599.2596439159","15365.2093580967","16134.4745655397","16625.1401462878","17311.6252417235","17988.6831197124","18566.0298106826","19143.5086331414","19840.1772991114","20545.1696211622","21324.0638555461","22143.8265496345","23018.5155565853","23676.4135788934","20231.8515927971","20915.2165205008","22841.3505464071","",
"Malawi","MWI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936.986299651878","988.537581064952","890.34426132214","963.132385818005","875.208660841945","1023.53842652923","1077.36431686247","1096.7200043175","1116.10670683199","1124.75277106734","1116.49215433125","1036.08782236776","1028.15747052277","1059.53592386583","1087.86548671792","1093.10085724546","1112.83724261671","1185.58366380061","1239.962115625","1304.75865250404","1354.70541723224","1381.38963771659","1368.32323620219","1402.43370484251","1440.583747328","1440.61836501729","1437.04211363826","1454.77749244971","1478.42483565789","1517.70316939192","1489.6013808411","1491.13368766864","1466.87941731684","",
"Malaysia","MYS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10607.7680731014","11297.5906407436","11963.2662058669","12785.8321078122","13579.7125729424","14508.45847558","15533.7532837132","16231.7968331254","14650.200303082","15161.4054389221","16089.85929583","15762.7755217835","16199.7312569854","16723.9230746506","17439.76214946","17951.3899009592","18535.0517667065","19278.4214258671","19792.2657783125","19110.7502184574","20171.8781639973","20900.3196619597","21690.4540176525","22350.9054380794","23328.3409217006","24151.2561811625","24859.7966188477","25935.1395225396","26835.8064127879","27674.3974895709","25852.1897023247","26407.3166882315","28383.6186462565","",
"North America","NAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39867.2513406072","39231.3394825016","39975.1724201706","40542.9876572327","41682.7891622694","42301.7400729017","43322.2987338298","44710.9332840776","46167.246147776","47856.8106426872","49307.3113170546","49320.8958791337","49738.5809277512","50648.9384714095","52083.3402681995","53389.9210792376","54340.823567233","54909.5932807256","54490.5011020619","52582.1785579904","53561.1387256389","54053.184119647","54837.8031241907","55463.9032371199","56329.2211354917","57331.3342037343","57812.9507854843","58740.6448980356","60088.9865778064","61107.6970400584","58725.4597496213","62061.1686545034","63023.211128027","",
"Namibia","NAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6223.45299390074","6510.01210072294","6758.10270884875","6439.25116886894","6346.29859492906","6401.02289623141","6426.37987528288","6526.79788295364","6575.7633899506","6635.53912021009","6713.0025553474","6655.75025062578","6855.83881241146","7046.14751020338","7812.86143678434","7914.73283957116","8373.48263182359","8714.10345619566","8826.27360079898","8726.68185188178","9115.50651154582","9431.04419803693","9747.81971959011","10122.154477149","10554.5647546532","10813.2266317649","10627.6351164612","10335.2674258223","10266.1705545981","10009.578071046","9041.76986388145","9208.58303249427","9762.77689238507","",
"New Caledonia","NCL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1077.87066621344","1040.32399012192","1028.61622940074","999.884806670775","986.220489047323","977.445540131601","946.036792119411","928.978330390885","987.672329197171","952.463528456998","909.28258764692","942.232490715232","954.840102049082","941.969753092274","912.431258216893","944.812434891162","965.320714134055","960.056217412129","996.986703407997","979.616949907899","1024.69957875832","1010.2887544961","1075.10528832455","1089.83188844416","1119.09485310033","1124.3675180109","1143.81740675996","1155.9738499994","1193.27276197444","1217.43553021521","1214.54097579798","1186.53001108986","1274.641741468","",
"Nigeria","NGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3259.58117515554","3188.510313523","3253.03391972717","3106.41482562102","2972.50495004765","2895.35058858861","2941.56133024235","2952.51924741054","2953.47803447986","2896.14790855827","2963.27409787058","3056.51128550042","3431.73286157823","3585.99460318292","3813.52742131499","3951.18281863855","4079.13565394082","4231.76415691457","4396.80055468207","4622.3635404427","4857.26627091024","4975.63820143437","5045.47172038074","5238.83267224637","5424.92451133366","5429.09962094365","5209.07415521709","5120.00559788163","5089.77763414445","5076.36829032891","4865.08683226646","4922.63245237148","4963.16031295929","",
"Nicaragua","NIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3409.80248204744","3325.11746956503","3262.6549555649","3178.38881442903","3214.47780334732","3334.81634224427","3479.72205353451","3555.99775111087","3629.72076943024","3827.15504317837","3927.09250213905","3989.21839113471","3968.66795913036","4019.74597286503","4183.64058639071","4308.04855998446","4426.00638689259","4586.30691501127","4676.9421980053","4457.93278261855","4586.90959001588","4805.43952456368","5042.8768625558","5214.56920452873","5385.50726342835","5563.04741059562","5734.36752893924","5915.38972207813","5636.7151123345","5398.1074449382","5230.57404857125","5692.03506666483","5822.35352470586","",
